0.0		1.0		
10000.0		-0.9521553682590148		
20000.0		0.8131996906089204		
30000.0		-0.5964295335006922		
40000.0		0.32258747361288764		
50000.0		-0.017877255966556333		
60000.0		-0.2885436231362934		
70000.0		0.567353975458812		
80000.0		-0.791874643736109		
90000.0		0.9406214105842502		
100000.0		-0.9993608074382124		
110000.0		0.962472104675665		
120000.0		-0.8334851550947614		
130000.0		0.6247426248996842		
140000.0		-0.35621893306216346		
150000.0		0.05360891388159102		
160000.0		0.2541309027843793		
170000.0		-0.5375531205349041		
180000.0		0.7695372760990091		
190000.0		-0.9278849764912784		
200000.0		0.9974440468871119		
210000.0		-0.9715584310718418		
220000.0		0.8527051045576085		
230000.0		-0.6522570546209413		
240000.0		0.3893950075266769		
250000.0		-0.08927203895862845		
260000.0		-0.21939330526690487		
270000.0		0.507065065698573		
280000.0		-0.7462161434561078		
290000.0		0.9139623480479714		
300000.0		-0.9942521687048723		
310000.0		0.9794027316230524		
320000.0		-0.8708349684999928		
330000.0		0.678937648626824		
340000.0		-0.4220732852063737		
350000.0		0.12482103998910996		
360000.0		0.1843752386117653		
370000.0		-0.47592878642556824		
380000.0		0.7219410591964406		
390000.0		-0.898871323735412		
400000.0		0.9897892533410781		
410000.0		-0.9859949782921672		
420000.0		0.8878515699735575		
430000.0		-0.7047502988428671		
440000.0		0.4542119906772043		
450000.0		-0.1602104716589602		
460000.0		-0.14912146939442886		
470000.0		0.44418408687211586		
480000.0		-0.6967430562265986		
490000.0		0.882631195694581		
500000.0		-0.9840610061203382		
510000.0		0.9913267436491137		
520000.0		-0.9037331552081254		
530000.0		0.7296620067610344		
540000.0		-0.4857700382962037		
550000.0		0.19539509264520072		
560000.0		0.1136770655090129		
570000.0		-0.4118715489898774		
580000.0		0.6706543472987222		
590000.0		-0.8652627250635708		
600000.0		0.9770747499486838		
610000.0		-0.9953912116443768		
620000.0		0.9184594214213936		
630000.0		-0.7536409256245205		
640000.0		0.5167070847247667		
650000.0		-0.230329923451784		
660000.0		-0.07808733855415854		
670000.0		0.3790324806465864		
680000.0		-0.6437082838301982		
690000.0		0.8467881154368553		
700000.0		-0.968839415952074		
710000.0		0.9981831863225366		
720000.0		-0.9320115427737092		
730000.0		0.7766564011401708		
740000.0		-0.5469835805029718		
750000.0		0.26497030391071236		
760000.0		0.04239778590735698		
770000.0		-0.34570886281868507		
780000.0		0.6159393132677037		
790000.0		-0.8272309844805451		
800000.0		0.959365532058978		
810000.0		-0.9996990984646987		
820000.0		0.9443721944347427		
830000.0		-0.7986790106664742		
840000.0		0.5765608206090219		
850000.0		-0.29927195027493203		
860000.0		-0.006654032561778933		
870000.0		0.31194329592346826		
880000.0		-0.5873829350501025		
890000.0		0.8066163337399146		
900000.0		-0.948665209541627		
910000.0		0.9999370101513322		
920000.0		-0.9555255747312928		
930000.0		0.8196806008270298		
940000.0		-0.6054009939391694		
950000.0		0.333191011830017		
960000.0		-0.029098227200037876		
970000.0		-0.2777789453593439		
980000.0		0.5580756552264916		
990000.0		-0.7849705166777983		
